1981	11	10	813	-4.94465
1981	11	11	3567	-2
1981	11	12	2154	-4.19359
1981	11	13	981	-5.38593
1981	11	14	738	-6.55556
1981	11	15	431	-7.2
1981	11	16	723	-5.50014
1981	11	17	1822	-5.41723
1981	11	18	863	-9.43743
1981	11	19	3690	-9.96233
1981	11	20	13	-9.92308
1981	12	01	7798	-0.0218389
1981	12	02	3728	2.94075
1981	12	03	3471	4.22155
1981	12	04	17536	2.77287
1981	12	05	4187	4.44808
1981	12	06	891	6.37351
1981	12	07	1087	7.40285
1981	12	08	1753	6.55277
1981	12	09	845	-2
1981	12	10	892	-4.94395
1981	12	11	3756	-2
1981	12	12	1910	-4.21623
1981	12	13	832	-5.19327
1981	12	14	767	-6.54824
1981	12	15	290	-7.2
1981	12	16	828	-5.14734
1981	12	17	2220	-5.3327
1981	12	18	947	-9.38068
1981	12	19	3055	-9.95368
1981	12	20	20	-10
1982	01	01	7680	-0.0338672
1982	01	02	3488	2.91766
1982	01	03	3834	4.23059
1982	01	04	16853	2.79985
1982	01	05	4005	4.53371
1982	01	06	1318	6.33581
1982	01	07	974	7.43429
1982	01	08	1718	6.68393
1982	01	09	889	-2
1982	01	10	828	-4.96981
1982	01	11	3893	-2
1982	01	12	1789	-4.2057
1982	01	13	798	-5.38145
1982	01	14	520	-6.53077
1982	01	15	231	-7.2
1982	01	16	710	-5.46
1982	01	17	2353	-5.33217
1982	01	18	1040	-9.28846
1982	01	19	3656	-9.95624
1982	01	20	20	-10
1982	02	01	6825	-0.0245128
1982	02	02	3231	3.01266
1982	02	03	3799	4.22832
1982	02	04	16851	2.80867
1982	02	05	3693	4.6648
1982	02	06	1065	6.40056
1982	02	07	1119	7.45621
1982	02	08	1480	6.67635
1982	02	09	751	-2
1982	02	10	653	-4.92343
1982	02	11	3564	-2
1982	02	12	1528	-4.15445
1982	02	13	670	-5.21284
1982	02	14	487	-6.54107
1982	02	15	269	-7.2
1982	02	16	775	-5.43252
1982	02	17	2116	-5.30539
1982	02	18	729	-9.33471
1982	02	19	3348	-9.95744
1982	02	20	30	-10
1982	03	01	7839	-0.0315474
1982	03	02	3767	2.97765
1982	03	03	3863	4.26417
1982	03	04	18197	2.81675
1982	03	05	4254	4.34346
1982	03	06	1109	6.3798
1982	03	07	1144	7.42727
1982	03	08	1655	6.75227
1982	03	09	827	-2
1982	03	10	828	-4.96981
1982	03	11	4270	-2
